version,topology,query_type,index_size,timeout_ms,iter,observed_ms,timed_out,error,server_mean_ms
old,sa,AGGREGATE,10000,1,0,17.882,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,1,13.769,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,2,12.902,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,3,12.986,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,4,10.456,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,5,10.525,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,6,9.808,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,7,9.840,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,8,9.778,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,9,9.946,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,10,9.417,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,11,9.681,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,12,9.795,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,13,10.001,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,14,9.478,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,15,9.853,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,16,9.846,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,17,10.040,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,18,9.492,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,19,9.779,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,20,9.934,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,21,10.083,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,22,9.591,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,23,9.711,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,24,9.739,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,25,10.091,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,26,9.466,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,27,9.710,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,28,9.585,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,29,10.041,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,30,9.405,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,31,9.733,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,32,9.751,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,33,10.072,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,34,9.690,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,35,9.685,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,36,9.749,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,37,10.139,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,38,9.508,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,39,9.732,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,40,9.817,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,41,10.032,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,42,9.616,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,43,9.729,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,44,9.449,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,45,9.817,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,46,9.359,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,47,9.530,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,48,9.462,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,1,49,9.848,1,Timeout limit was reached,10.038
old,sa,AGGREGATE,10000,2,0,9.274,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,1,9.550,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,2,9.424,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,3,9.896,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,4,9.348,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,5,9.718,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,6,9.530,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,7,10.458,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,8,9.665,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,9,10.132,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,10,9.959,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,11,10.569,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,12,9.831,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,13,10.079,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,14,9.905,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,15,10.601,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,16,9.943,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,17,10.160,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,18,9.947,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,19,10.545,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,20,9.841,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,21,10.098,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,22,9.851,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,23,10.569,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,24,9.837,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,25,10.061,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,26,9.881,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,27,10.357,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,28,9.783,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,29,10.094,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,30,9.697,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,31,10.327,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,32,9.618,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,33,9.950,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,34,9.724,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,35,10.267,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,36,9.706,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,37,10.009,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,38,9.920,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,39,10.504,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,40,9.793,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,41,10.018,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,42,9.848,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,43,10.577,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,44,9.842,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,45,10.104,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,46,9.743,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,47,10.486,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,48,9.881,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,49,10.092,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,5,0,9.795,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,1,10.566,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,2,9.872,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,3,10.195,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,4,9.791,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,5,10.461,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,6,9.707,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,7,9.907,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,8,9.742,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,9,10.258,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,10,9.517,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,11,9.675,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,12,9.614,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,13,10.373,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,14,9.610,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,15,9.799,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,16,9.610,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,17,10.211,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,18,9.518,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,19,9.837,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,20,9.696,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,21,10.259,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,22,9.539,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,23,9.835,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,24,9.858,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,25,10.316,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,26,9.573,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,27,9.886,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,28,9.655,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,29,10.244,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,30,9.565,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,31,9.883,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,32,9.671,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,33,10.202,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,34,9.622,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,35,9.865,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,36,9.667,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,37,10.470,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,38,9.587,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,39,9.926,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,40,9.677,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,41,10.226,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,42,9.552,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,43,9.969,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,44,9.624,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,45,10.250,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,46,9.667,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,47,10.120,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,48,9.577,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,49,10.253,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,10,0,55.177,0,,13.658
old,sa,AGGREGATE,10000,10,1,54.282,0,,13.658
old,sa,AGGREGATE,10000,10,2,54.568,0,,13.658
old,sa,AGGREGATE,10000,10,3,12.964,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,4,54.393,0,,13.658
old,sa,AGGREGATE,10000,10,5,12.843,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,6,60.831,0,,13.658
old,sa,AGGREGATE,10000,10,7,13.186,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,8,54.558,0,,13.658
old,sa,AGGREGATE,10000,10,9,54.463,0,,13.658
old,sa,AGGREGATE,10000,10,10,12.018,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,11,53.694,0,,13.658
old,sa,AGGREGATE,10000,10,12,54.235,0,,13.658
old,sa,AGGREGATE,10000,10,13,54.829,0,,13.658
old,sa,AGGREGATE,10000,10,14,12.878,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,15,12.667,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,16,12.066,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,17,12.280,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,18,53.782,0,,13.658
old,sa,AGGREGATE,10000,10,19,13.982,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,20,12.162,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,21,12.186,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,22,12.140,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,23,54.636,0,,13.658
old,sa,AGGREGATE,10000,10,24,15.053,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,25,13.098,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,26,12.563,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,27,13.318,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,28,55.783,0,,13.658
old,sa,AGGREGATE,10000,10,29,16.748,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,30,14.718,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,31,14.630,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,32,14.654,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,33,13.942,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,34,14.232,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,35,13.819,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,36,13.914,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,37,13.455,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,38,12.467,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,39,61.778,0,,13.658
old,sa,AGGREGATE,10000,10,40,14.802,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,41,12.375,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,42,54.370,0,,13.658
old,sa,AGGREGATE,10000,10,43,12.796,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,44,53.411,0,,13.658
old,sa,AGGREGATE,10000,10,45,53.582,0,,13.658
old,sa,AGGREGATE,10000,10,46,54.828,0,,13.658
old,sa,AGGREGATE,10000,10,47,12.604,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,48,54.608,0,,13.658
old,sa,AGGREGATE,10000,10,49,12.228,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,20,0,53.885,0,,18.293
old,sa,AGGREGATE,10000,20,1,53.741,0,,18.293
old,sa,AGGREGATE,10000,20,2,54.806,0,,18.293
old,sa,AGGREGATE,10000,20,3,54.282,0,,18.293
old,sa,AGGREGATE,10000,20,4,62.127,0,,18.293
old,sa,AGGREGATE,10000,20,5,56.557,0,,18.293
old,sa,AGGREGATE,10000,20,6,61.251,0,,18.293
old,sa,AGGREGATE,10000,20,7,55.858,0,,18.293
old,sa,AGGREGATE,10000,20,8,55.563,0,,18.293
old,sa,AGGREGATE,10000,20,9,55.089,0,,18.293
old,sa,AGGREGATE,10000,20,10,54.714,0,,18.293
old,sa,AGGREGATE,10000,20,11,55.608,0,,18.293
old,sa,AGGREGATE,10000,20,12,55.962,0,,18.293
old,sa,AGGREGATE,10000,20,13,62.550,0,,18.293
old,sa,AGGREGATE,10000,20,14,55.838,0,,18.293
old,sa,AGGREGATE,10000,20,15,56.357,0,,18.293
old,sa,AGGREGATE,10000,20,16,59.101,0,,18.293
old,sa,AGGREGATE,10000,20,17,59.354,0,,18.293
old,sa,AGGREGATE,10000,20,18,58.840,0,,18.293
old,sa,AGGREGATE,10000,20,19,59.476,0,,18.293
old,sa,AGGREGATE,10000,20,20,58.439,0,,18.293
old,sa,AGGREGATE,10000,20,21,58.178,0,,18.293
old,sa,AGGREGATE,10000,20,22,58.412,0,,18.293
old,sa,AGGREGATE,10000,20,23,64.970,0,,18.293
old,sa,AGGREGATE,10000,20,24,60.195,0,,18.293
old,sa,AGGREGATE,10000,20,25,59.585,0,,18.293
old,sa,AGGREGATE,10000,20,26,59.265,0,,18.293
old,sa,AGGREGATE,10000,20,27,58.806,0,,18.293
old,sa,AGGREGATE,10000,20,28,58.333,0,,18.293
old,sa,AGGREGATE,10000,20,29,57.419,0,,18.293
old,sa,AGGREGATE,10000,20,30,58.933,0,,18.293
old,sa,AGGREGATE,10000,20,31,58.891,0,,18.293
old,sa,AGGREGATE,10000,20,32,64.715,0,,18.293
old,sa,AGGREGATE,10000,20,33,58.153,0,,18.293
old,sa,AGGREGATE,10000,20,34,57.806,0,,18.293
old,sa,AGGREGATE,10000,20,35,56.650,0,,18.293
old,sa,AGGREGATE,10000,20,36,60.003,0,,18.293
old,sa,AGGREGATE,10000,20,37,59.201,0,,18.293
old,sa,AGGREGATE,10000,20,38,60.117,0,,18.293
old,sa,AGGREGATE,10000,20,39,59.491,0,,18.293
old,sa,AGGREGATE,10000,20,40,58.876,0,,18.293
old,sa,AGGREGATE,10000,20,41,58.596,0,,18.293
old,sa,AGGREGATE,10000,20,42,64.938,0,,18.293
old,sa,AGGREGATE,10000,20,43,59.395,0,,18.293
old,sa,AGGREGATE,10000,20,44,58.935,0,,18.293
old,sa,AGGREGATE,10000,20,45,59.126,0,,18.293
old,sa,AGGREGATE,10000,20,46,58.754,0,,18.293
old,sa,AGGREGATE,10000,20,47,57.274,0,,18.293
old,sa,AGGREGATE,10000,20,48,57.300,0,,18.293
old,sa,AGGREGATE,10000,20,49,57.065,0,,18.293
old,sa,AGGREGATE,10000,50,0,56.768,0,,18.074
old,sa,AGGREGATE,10000,50,1,63.633,0,,18.074
old,sa,AGGREGATE,10000,50,2,56.558,0,,18.074
old,sa,AGGREGATE,10000,50,3,56.975,0,,18.074
old,sa,AGGREGATE,10000,50,4,57.257,0,,18.074
old,sa,AGGREGATE,10000,50,5,58.307,0,,18.074
old,sa,AGGREGATE,10000,50,6,59.291,0,,18.074
old,sa,AGGREGATE,10000,50,7,59.087,0,,18.074
old,sa,AGGREGATE,10000,50,8,60.460,0,,18.074
old,sa,AGGREGATE,10000,50,9,59.112,0,,18.074
old,sa,AGGREGATE,10000,50,10,58.458,0,,18.074
old,sa,AGGREGATE,10000,50,11,64.548,0,,18.074
old,sa,AGGREGATE,10000,50,12,58.579,0,,18.074
old,sa,AGGREGATE,10000,50,13,58.249,0,,18.074
old,sa,AGGREGATE,10000,50,14,57.922,0,,18.074
old,sa,AGGREGATE,10000,50,15,57.636,0,,18.074
old,sa,AGGREGATE,10000,50,16,58.468,0,,18.074
old,sa,AGGREGATE,10000,50,17,58.368,0,,18.074
old,sa,AGGREGATE,10000,50,18,60.014,0,,18.074
old,sa,AGGREGATE,10000,50,19,59.076,0,,18.074
old,sa,AGGREGATE,10000,50,20,65.684,0,,18.074
old,sa,AGGREGATE,10000,50,21,58.250,0,,18.074
old,sa,AGGREGATE,10000,50,22,58.160,0,,18.074
old,sa,AGGREGATE,10000,50,23,58.272,0,,18.074
old,sa,AGGREGATE,10000,50,24,59.194,0,,18.074
old,sa,AGGREGATE,10000,50,25,58.674,0,,18.074
old,sa,AGGREGATE,10000,50,26,57.109,0,,18.074
old,sa,AGGREGATE,10000,50,27,57.225,0,,18.074
old,sa,AGGREGATE,10000,50,28,57.185,0,,18.074
old,sa,AGGREGATE,10000,50,29,56.877,0,,18.074
old,sa,AGGREGATE,10000,50,30,63.435,0,,18.074
old,sa,AGGREGATE,10000,50,31,57.044,0,,18.074
old,sa,AGGREGATE,10000,50,32,57.428,0,,18.074
old,sa,AGGREGATE,10000,50,33,55.940,0,,18.074
old,sa,AGGREGATE,10000,50,34,55.945,0,,18.074
old,sa,AGGREGATE,10000,50,35,55.594,0,,18.074
old,sa,AGGREGATE,10000,50,36,55.771,0,,18.074
old,sa,AGGREGATE,10000,50,37,55.500,0,,18.074
old,sa,AGGREGATE,10000,50,38,55.666,0,,18.074
old,sa,AGGREGATE,10000,50,39,63.744,0,,18.074
old,sa,AGGREGATE,10000,50,40,56.253,0,,18.074
old,sa,AGGREGATE,10000,50,41,56.154,0,,18.074
old,sa,AGGREGATE,10000,50,42,56.658,0,,18.074
old,sa,AGGREGATE,10000,50,43,57.281,0,,18.074
old,sa,AGGREGATE,10000,50,44,56.578,0,,18.074
old,sa,AGGREGATE,10000,50,45,56.064,0,,18.074
old,sa,AGGREGATE,10000,50,46,56.090,0,,18.074
old,sa,AGGREGATE,10000,50,47,56.114,0,,18.074
old,sa,AGGREGATE,10000,50,48,55.865,0,,18.074
old,sa,AGGREGATE,10000,50,49,62.513,0,,18.074
old,cluster3,AGGREGATE,10000,1,0,2.950,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,1,2.299,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,2,1.914,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,3,1.852,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,4,5.371,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,5,5.110,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,6,3.681,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,7,1.873,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,8,3.726,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,9,3.626,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,10,4.744,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,11,2.124,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,12,2.098,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,13,2.451,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,14,2.058,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,15,4.752,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,16,2.519,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,17,2.641,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,18,3.994,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,19,3.977,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,20,5.244,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,21,2.672,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,22,1.995,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,23,2.772,1,Timeout limit was reached,2.610
